"","settlement.ID","BZB","Voters","Lamas_code","first.party","second.party","third.party","forth.party","first.party.voters","second.party.voters","third.party.voters","forth.party.voters","Vote.precentage","first.party.percentage","second.party.percentage","third.party.percentage","forth.party.percentage","coalition.support"
"294",416,473,336,416,"Kahul_lavan","Avoda","Halicud","Merets",166,71,31,31,0.710359408033827,0.494047619047619,0.211309523809524,0.0922619047619048,0.0922619047619048,-0.705357142857143
"295",417,538,433,417,"Kahul_lavan","Merets","Avoda","Halicud",221,110,71,10,0.804832713754647,0.510392609699769,0.254041570438799,0.163972286374134,0.023094688221709,-0.905311778290993
"296",418,824,619,418,"Kahul_lavan","Halicud","Merets","Avoda",395,75,54,51,0.75121359223301,0.638126009693053,0.121163166397415,0.0872374798061389,0.0823909531502423,-0.686591276252019
"297",419,619,491,419,"Yamin_Hadash","Kahul_lavan","Bait_Yehudi","Halicud",127,109,101,62,0.793214862681745,0.258655804480652,0.221995926680244,0.205702647657841,0.126272912423625,0.368635437881874
"298",421,459,311,421,"Kahul_lavan","Avoda","Merets","Halicud",147,85,22,19,0.67755991285403,0.472668810289389,0.273311897106109,0.0707395498392283,0.0610932475884244,-0.755627009646302
"299",422,521,410,422,"Kahul_lavan","Halicud","Avoda","Merets",228,77,39,23,0.786948176583493,0.55609756097561,0.18780487804878,0.0951219512195122,0.0560975609756098,-0.519512195121951
"300",423,610,465,423,"Kahul_lavan","Merets","Avoda","Halicud",242,110,68,11,0.762295081967213,0.520430107526882,0.236559139784946,0.146236559139785,0.0236559139784946,-0.879569892473118
"301",424,449,345,424,"Kahul_lavan","Avoda","Merets","Halicud",182,77,40,19,0.76837416481069,0.527536231884058,0.223188405797101,0.115942028985507,0.0550724637681159,-0.811594202898551
"302",425,655,526,425,"Kahul_lavan","Avoda","Halicud","Merets",355,54,40,40,0.803053435114504,0.67490494296578,0.102661596958175,0.0760456273764259,0.0760456273764259,-0.777566539923954
"303",426,521,417,426,"Kahul_lavan","Avoda","Merets","Halicud",229,99,28,25,0.800383877159309,0.54916067146283,0.237410071942446,0.0671462829736211,0.0599520383693046,-0.793764988009592
"304",427,89,61,427,"Halicud","Kahul_lavan","Kulanu_Yamin","Merets",20,20,4,4,0.685393258426966,0.327868852459016,0.327868852459016,0.0655737704918033,0.0655737704918033,0
"305",428,745,540,428,"Kahul_lavan","Avoda","Halicud","Merets",280,99,54,51,0.724832214765101,0.518518518518518,0.183333333333333,0.1,0.0944444444444444,-0.696296296296296
"306",429,666,530,429,"Kahul_lavan","Avoda","Merets","Halicud",344,55,52,41,0.795795795795796,0.649056603773585,0.10377358490566,0.0981132075471698,0.0773584905660377,-0.773584905660377
"307",430,621,485,430,"Kahul_lavan","Avoda","Halicud","Merets",294,64,52,29,0.780998389694042,0.606185567010309,0.131958762886598,0.107216494845361,0.0597938144329897,-0.690721649484536
"308",431,618,460,431,"Halicud","Kulanu_Yamin","Shas","Bait_Yehudi",236,107,58,22,0.744336569579288,0.51304347826087,0.232608695652174,0.126086956521739,0.0478260869565217,0.919565217391304
"309",432,421,308,432,"Kahul_lavan","Merets","Avoda","Halicud",129,79,51,25,0.731591448931116,0.418831168831169,0.256493506493506,0.165584415584416,0.0811688311688312,-0.75974025974026
"310",433,531,423,433,"Kahul_lavan","Avoda","Merets","Halicud",249,109,24,17,0.796610169491525,0.588652482269504,0.257683215130024,0.0567375886524823,0.0401891252955083,-0.862884160756501
"311",434,576,453,434,"Kahul_lavan","Avoda","Merets","Halicud",244,124,46,15,0.786458333333333,0.538631346578366,0.273730684326711,0.101545253863135,0.033112582781457,-0.880794701986755
"312",435,579,477,435,"Kahul_lavan","Avoda","Merets","Halicud",243,168,28,10,0.823834196891192,0.509433962264151,0.352201257861635,0.0587002096436059,0.0209643605870021,-0.89937106918239
"313",436,904,595,436,"Kahul_lavan","Merets","Avoda","Halicud",314,112,101,21,0.658185840707965,0.527731092436975,0.188235294117647,0.169747899159664,0.0352941176470588,-0.850420168067227
"314",437,595,496,437,"Kahul_lavan","Gesher","Avoda","Merets",203,86,79,52,0.833613445378151,0.409274193548387,0.173387096774194,0.159274193548387,0.104838709677419,-0.673387096774194
"315",439,362,277,439,"Yamin_Hadash","Kahul_lavan","Halicud","Bait_Yehudi",75,48,43,41,0.765193370165746,0.270758122743682,0.173285198555957,0.155234657039711,0.148014440433213,0.40072202166065
"316",440,322,306,440,"Yahadut_Hatora","Shas","Bait_Yehudi","Zehut",280,8,6,4,0.950310559006211,0.915032679738562,0.0261437908496732,0.0196078431372549,0.0130718954248366,0.96078431372549
"317",442,290,214,442,"Halicud","Kahul_lavan","Gesher","Shas",90,36,31,13,0.737931034482759,0.420560747663551,0.168224299065421,0.144859813084112,0.0607476635514019,0.313084112149533
"318",443,709,412,443,"Kahul_lavan","Avoda","Merets","Gesher",218,77,40,33,0.581100141043724,0.529126213592233,0.186893203883495,0.0970873786407767,0.0800970873786408,-0.813106796116505
"319",444,410,286,444,"Kahul_lavan","Avoda","Merets","Halicud",165,50,28,19,0.697560975609756,0.576923076923077,0.174825174825175,0.0979020979020979,0.0664335664335664,-0.783216783216783
"320",445,821,650,445,"Kahul_lavan","Merets","Avoda","Halicud",349,131,111,20,0.791717417783191,0.536923076923077,0.201538461538462,0.170769230769231,0.0307692307692308,-0.878461538461539
"321",446,802,630,446,"Kahul_lavan","Halicud","Avoda","Merets",372,83,59,55,0.785536159600998,0.59047619047619,0.131746031746032,0.0936507936507937,0.0873015873015873,-0.63968253968254
"322",447,1544,1184,447,"Kahul_lavan","Halicud","Avoda","Gesher",662,229,88,46,0.766839378238342,0.559121621621622,0.193412162162162,0.0743243243243243,0.0388513513513514,-0.440033783783784
"323",448,609,518,448,"Kahul_lavan","Halicud","Avoda","Merets",321,52,50,39,0.850574712643678,0.61969111969112,0.1003861003861,0.0965250965250965,0.0752895752895753,-0.691119691119691
"324",449,902,766,449,"Bait_Yehudi","Yamin_Hadash","Halicud","Kahul_lavan",285,215,131,55,0.849223946784922,0.372062663185379,0.280678851174935,0.171018276762402,0.0718015665796345,0.751958224543081
"325",450,405,285,450,"Yamin_Hadash","Kahul_lavan","Bait_Yehudi","Halicud",74,54,50,50,0.703703703703704,0.259649122807018,0.189473684210526,0.175438596491228,0.175438596491228,0.421052631578947
"326",452,566,354,452,"Kahul_lavan","Avoda","Merets","Halicud",185,90,39,14,0.625441696113074,0.522598870056497,0.254237288135593,0.110169491525424,0.0395480225988701,-0.847457627118644
"327",453,533,386,453,"Kahul_lavan","Avoda","Merets","Halicud",216,89,34,12,0.724202626641651,0.559585492227979,0.230569948186528,0.0880829015544041,0.0310880829015544,-0.847150259067357
"328",454,606,449,454,"Kahul_lavan","Halicud","Merets","Avoda",212,67,63,51,0.740924092409241,0.472160356347439,0.149220489977728,0.140311804008909,0.11358574610245,-0.576837416481069
"329",456,1087,868,456,"Kahul_lavan","Halicud","Avoda","Merets",367,160,81,71,0.798528058877645,0.422811059907834,0.184331797235023,0.0933179723502304,0.0817972350230415,-0.413594470046083
"330",457,631,460,457,"Kahul_lavan","Merets","Avoda","Halicud",217,138,72,11,0.729001584786054,0.471739130434783,0.3,0.156521739130435,0.0239130434782609,-0.904347826086957
"331",460,469,352,460,"Kahul_lavan","Halicud","Merets","Avoda",129,67,45,40,0.750533049040512,0.366477272727273,0.190340909090909,0.127840909090909,0.113636363636364,-0.417613636363636
"332",462,763,618,462,"Kahul_lavan","Avoda","Halicud","Merets",351,83,74,39,0.809960681520315,0.567961165048544,0.134304207119741,0.119741100323625,0.0631067961165049,-0.645631067961165
"333",463,545,385,463,"Kahul_lavan","Merets","Avoda","Halicud",177,111,47,24,0.706422018348624,0.45974025974026,0.288311688311688,0.122077922077922,0.0623376623376623,-0.807792207792208
"334",464,221,121,464,"Kahul_lavan","Merets","Avoda","Kulanu_Yamin",69,28,13,3,0.547511312217195,0.570247933884298,0.231404958677686,0.107438016528926,0.0247933884297521,-0.884297520661157
"335",465,623,404,465,"Avoda","Kahul_lavan","Merets","Gesher",168,159,35,12,0.648475120385233,0.415841584158416,0.393564356435644,0.0866336633663366,0.0297029702970297,-0.896039603960396
"336",466,5027,3827,466,"Halicud","Kahul_lavan","Kulanu_Yamin","Shas",1790,933,203,186,0.761289039188383,0.46772929187353,0.243794094591063,0.0530441599163836,0.0486020381499869,0.325581395348837
"337",469,8178,5782,469,"Halicud","Kahul_lavan","Shas","Kulanu_Yamin",3064,854,463,326,0.707018831010027,0.529920442753373,0.147699757869249,0.0800760982359045,0.0563818747838118,0.51867865790384
"338",472,4707,1915,472,"Hadash","Balad","Kahul_lavan","Merets",490,368,334,313,0.406840875292118,0.255874673629243,0.192167101827676,0.174412532637076,0.163446475195822,-0.785900783289817
"339",473,9234,4845,473,"Hadash","Kahul_lavan","Balad","Kulanu_Yamin",2152,701,592,515,0.524691358024691,0.444169246646027,0.14468524251806,0.12218782249742,0.106295149638803,-0.604747162022704
"340",475,491,136,475,"Hadash","Balad","Merets","Kahul_lavan",53,36,12,11,0.276985743380855,0.389705882352941,0.264705882352941,0.0882352941176471,0.0808823529411765,-0.823529411764706
"341",478,9369,4833,478,"Hadash","Balad","Merets","Kahul_lavan",3319,1012,274,62,0.515850144092219,0.686737016345955,0.209393751293193,0.0566935650734533,0.0128284709290296,-0.96565280364163
"342",480,8565,4923,480,"Merets","Kahul_lavan","Avoda","Halicud",3175,934,193,159,0.574781085814361,0.644931952061751,0.189721714401788,0.0392037375583993,0.032297379646557,-0.841560024375381
"343",481,15692,7464,481,"Kahul_lavan","Hadash","Balad","Shas",2296,1703,1483,534,0.475656385419322,0.307609860664523,0.228161843515541,0.198687031082529,0.0715434083601286,-0.662915326902465
"344",482,6376,3342,482,"Balad","Hadash","Kahul_lavan","Avoda",1308,1176,216,138,0.524153074027603,0.391382405745063,0.351885098743268,0.0646319569120287,0.0412926391382406,-0.8491921005386
"345",483,5507,3966,483,"Balad","Hadash","Reshima_Aravit","Shas",1837,1440,184,160,0.72017432358816,0.463187090267272,0.363086232980333,0.0463943519919314,0.0403429147755925,-0.832324760463944
"346",485,4606,2574,485,"Kahul_lavan","Halicud","Merets","Kulanu_Yamin",1426,291,198,180,0.558836300477638,0.554001554001554,0.113053613053613,0.0769230769230769,0.0699300699300699,-0.447940947940948
"347",487,2438,1153,487,"Hadash","Kahul_lavan","Israel_Beitenu","Balad",501,179,140,113,0.47292863002461,0.434518647007806,0.155247181266262,0.121422376409367,0.0980052038161318,-0.566348655680833
"348",489,6887,3780,489,"Hadash","Balad","Merets","Kulanu_Yamin",1755,1678,131,77,0.548860171337302,0.464285714285714,0.443915343915344,0.0346560846560847,0.0203703703703704,-0.922486772486772
"349",490,8056,5919,490,"Hadash","Balad","Shas","Avoda",2661,1969,531,266,0.734731876861966,0.449569183983781,0.33265754350397,0.0897110998479473,0.044940023652644,-0.737455651292448
"350",492,7194,5357,492,"Hadash","Balad","Kulanu_Yamin","Shas",2802,1942,145,126,0.744648318042814,0.523053948105283,0.3625163337689,0.0270673884636924,0.0235206272167258,-0.834982266193765
"351",494,12488,7464,494,"Kahul_lavan","Kulanu_Yamin","Merets","Halicud",4101,1769,646,196,0.597693786034593,0.54943729903537,0.237004287245445,0.0865487674169346,0.0262593783494105,-0.372722400857449
"352",496,4469,2363,496,"Kahul_lavan","Merets","Israel_Beitenu","Yashar",821,475,352,287,0.528753636160215,0.347439695302581,0.201015658061786,0.14896318239526,0.121455776555226,-0.399492170969107
"353",497,1193,472,497,"Hadash","Balad","Avoda","Merets",142,119,83,51,0.395641240569992,0.300847457627119,0.252118644067797,0.175847457627119,0.108050847457627,-0.836864406779661
"354",498,9258,4431,498,"Hadash","Balad","Merets","Kahul_lavan",2340,1501,209,144,0.478613091380428,0.528097494922139,0.338749717896637,0.0471676822387723,0.032498307379824,-0.946513202437373
"355",499,12845,5741,499,"Hadash","Balad","Merets","Kahul_lavan",3346,1296,306,223,0.446944336317633,0.582825291761017,0.22574464379028,0.0533008186727051,0.0388434070719387,-0.900714161295942
"356",502,10483,7155,502,"Halicud","Kahul_lavan","Shas","Israel_Beitenu",2481,2051,639,617,0.682533625870457,0.346750524109015,0.286652690426275,0.0893081761006289,0.0862334032145353,0.235639412997904
"357",504,7857,5057,504,"Hadash","Balad","Merets","Shas",2439,2188,113,108,0.643629884179712,0.482301759936721,0.432667589479929,0.0223452639905082,0.021356535495353,-0.915958077911805
"358",505,2559,1626,505,"Hadash","Balad","Merets","Kahul_lavan",825,728,38,11,0.635404454865182,0.507380073800738,0.447724477244772,0.023370233702337,0.00676506765067651,-0.985239852398524
"359",507,7785,4739,507,"Hadash","Balad","Merets","Kahul_lavan",3220,649,348,155,0.608734746307001,0.679468242245199,0.136948723359359,0.0734332137581768,0.0327073222198776,-0.922557501582612
"360",508,2555,1075,508,"Kahul_lavan","Merets","Avoda","Kulanu_Yamin",719,110,94,43,0.420743639921722,0.668837209302326,0.102325581395349,0.0874418604651163,0.04,-0.818604651162791
"361",509,14304,6919,509,"Balad","Hadash","Merets","Kulanu_Yamin",3174,2481,187,183,0.483710850111857,0.458736811677988,0.358577829166064,0.027027027027027,0.02644890880185,-0.81789275906923
"362",510,12249,7593,510,"Hadash","Balad","Shas","Merets",3526,2455,721,423,0.619887337741856,0.464375082312656,0.323324114315817,0.0949558804161728,0.0557092058474911,-0.748452522059792
"363",511,5109,1435,511,"Hadash","Balad","Shas","Avoda",685,393,156,70,0.280876883930319,0.477351916376307,0.273867595818815,0.108710801393728,0.048780487804878,-0.691289198606272
"364",512,1751,790,512,"Balad","Hadash","Shas","Kahul_lavan",315,176,75,66,0.451170759565962,0.39873417721519,0.222784810126582,0.0949367088607595,0.0835443037974684,-0.610126582278481
"365",514,634,248,514,"Merets","Kahul_lavan","Hadash","Balad",64,55,54,25,0.391167192429022,0.258064516129032,0.221774193548387,0.217741935483871,0.100806451612903,-0.798387096774194
"366",516,10104,6170,516,"Hadash","Balad","Merets","Shas",3305,2303,280,92,0.610649247822645,0.535656401944895,0.373257698541329,0.0453808752025932,0.0149108589951378,-0.939384116693679
"367",517,2852,1685,517,"Hadash","Balad","Merets","Kahul_lavan",1111,317,110,40,0.590813464235624,0.659347181008902,0.18813056379822,0.0652818991097923,0.0237388724035608,-0.936498516320475
"368",518,2508,1544,518,"Hadash","Merets","Balad","Kahul_lavan",663,337,207,186,0.615629984051037,0.42940414507772,0.218264248704663,0.134067357512953,0.120466321243523,-0.90220207253886
"369",520,5463,2692,520,"Hadash","Balad","Merets","Kahul_lavan",1486,1024,42,28,0.492769540545488,0.552005943536404,0.38038632986627,0.0156017830609212,0.0104011887072808,-0.958395245170877
"370",521,1617,726,521,"Hadash","Kulanu_Yamin","Kahul_lavan","Balad",229,141,127,37,0.448979591836735,0.315426997245179,0.194214876033058,0.174931129476584,0.0509641873278237,-0.347107438016529
"371",522,8240,4289,522,"Hadash","Balad","Reshima_Aravit","Merets",1843,1411,694,178,0.520509708737864,0.429703893681511,0.3289811144789,0.161809279552343,0.0415015155047797,-0.961995803217533
"372",523,1311,683,523,"Merets","Hadash","Balad","Kahul_lavan",302,140,95,85,0.520976353928299,0.442166910688141,0.20497803806735,0.13909224011713,0.124450951683748,-0.910688140556369
"373",524,1421,613,524,"Hadash","Balad","Merets","Kahul_lavan",186,148,108,71,0.431386347642505,0.303425774877651,0.241435562805873,0.176182707993475,0.115823817292007,-0.836867862969005
"374",525,2945,1295,525,"Avoda","Kahul_lavan","Kulanu_Yamin","Halicud",296,191,144,127,0.439728353140917,0.228571428571429,0.147490347490347,0.111196911196911,0.0980694980694981,-0.166795366795367
"375",526,1964,871,526,"Hadash","Balad","Merets","Kahul_lavan",333,216,209,65,0.443482688391039,0.38231917336395,0.247990815154994,0.239954075774971,0.0746268656716418,-0.944890929965557
"376",527,272,188,527,"Halicud","Kahul_lavan","Kulanu_Yamin","Shas",125,23,11,11,0.691176470588235,0.664893617021277,0.122340425531915,0.0585106382978723,0.0585106382978723,0.659574468085106
"377",528,1952,782,528,"Balad","Hadash","Merets","Kahul_lavan",390,211,66,40,0.400614754098361,0.498721227621483,0.269820971867008,0.0843989769820972,0.051150895140665,-0.904092071611253
"378",529,8913,4508,529,"Hadash","Balad","Merets","Kahul_lavan",2575,727,408,272,0.505778076966229,0.571206743566992,0.161268855368234,0.0905057675244011,0.0603371783496007,-0.883318544809228
"379",530,4097,2639,530,"Hadash","Kahul_lavan","Merets","Balad",1222,533,372,167,0.644129851110569,0.463054187192118,0.201970443349754,0.140962485790072,0.0632815460401667,-0.869268662372111
"380",531,16252,9661,531,"Hadash","Balad","Merets","Kulanu_Yamin",6709,2600,103,64,0.594449913856756,0.694441569195735,0.269123279163648,0.0106614222130214,0.00662457302556671,-0.967601697546838
"381",532,8766,3888,532,"Hadash","Balad","Shas","Merets",2092,1341,126,118,0.4435318275154,0.538065843621399,0.344907407407407,0.0324074074074074,0.0303497942386831,-0.880915637860082
"382",534,8983,4531,534,"Kahul_lavan","Kulanu_Yamin","Merets","Hadash",2142,574,496,346,0.504397194701102,0.472743323769587,0.126682851467667,0.109468108585301,0.0763628338115206,-0.531891414698742
"383",535,2581,1136,535,"Hadash","Merets","Kahul_lavan","Balad",512,282,119,72,0.440139480821387,0.450704225352113,0.248239436619718,0.104753521126761,0.0633802816901408,-0.867077464788732
"384",536,4334,2553,536,"Merets","Hadash","Israel_Beitenu","Kahul_lavan",572,541,528,436,0.589063221042917,0.224050137093615,0.211907559733647,0.206815511163337,0.170779475127301,-0.399921660791226
"385",537,8490,5437,537,"Merets","Balad","Hadash","Halicud",1555,1106,860,622,0.640400471142521,0.286003310649255,0.203421004230274,0.15817546441052,0.114401324259702,-0.533198455030348
"386",538,4752,2867,538,"Hadash","Balad","Reshima_Aravit","Merets",1513,956,75,74,0.603324915824916,0.527729333798395,0.333449598883851,0.0261597488664109,0.0258109522148587,-0.913149633763516
"387",539,709,478,539,"Hadash","Balad","Gesher","Reshima_Aravit",270,148,15,12,0.674188998589563,0.564853556485356,0.309623430962343,0.0313807531380753,0.0251046025104603,-0.899581589958159
"388",540,913,517,540,"Kahul_lavan","Avoda","Merets","Kulanu_Yamin",257,114,58,20,0.566265060240964,0.497098646034816,0.220502901353965,0.112185686653772,0.0386847195357834,-0.79110251450677
"389",541,8690,1892,541,"Hadash","Balad","Shas","Kahul_lavan",724,506,219,129,0.217721518987342,0.382663847780127,0.267441860465116,0.115750528541226,0.0681818181818182,-0.602536997885835
"390",542,11269,5195,542,"Hadash","Balad","Shas","Merets",2563,1785,172,167,0.460999201348833,0.493358999037536,0.343599615014437,0.0331087584215592,0.0321462945139557,-0.83599615014437
"391",543,6301,3399,543,"Hadash","Kahul_lavan","Merets","Balad",1241,735,407,391,0.539438184415172,0.36510738452486,0.216240070609003,0.119741100323625,0.115033833480435,-0.816122388937923
"392",546,619,322,546,"Kahul_lavan","Merets","Israel_Beitenu","Kulanu_Yamin",167,66,28,18,0.520193861066236,0.518633540372671,0.204968944099379,0.0869565217391304,0.0559006211180124,-0.580745341614907
"393",547,1012,552,547,"Hadash","Balad","Merets","Kahul_lavan",294,219,14,7,0.545454545454545,0.532608695652174,0.396739130434783,0.0253623188405797,0.0126811594202899,-0.967391304347826
"394",549,703,541,549,"Kahul_lavan","Halicud","Avoda","Gesher",283,115,51,24,0.769559032716927,0.523105360443623,0.212569316081331,0.0942698706099815,0.044362292051756,-0.404805914972273
"395",553,605,487,553,"Kahul_lavan","Avoda","Halicud","Merets",318,60,41,32,0.80495867768595,0.652977412731006,0.123203285420945,0.0841889117043121,0.0657084188911704,-0.757700205338809
"396",555,390,295,555,"Kahul_lavan","Merets","Avoda","Halicud",196,27,25,22,0.756410256410256,0.664406779661017,0.0915254237288136,0.0847457627118644,0.0745762711864407,-0.766101694915254
"397",559,713,565,559,"Kahul_lavan","Halicud","Avoda","Kulanu_Yamin",231,148,52,32,0.792426367461431,0.408849557522124,0.261946902654867,0.0920353982300885,0.0566371681415929,-0.182300884955752
"398",562,1036,811,562,"Kahul_lavan","Halicud","Avoda","Gesher",384,177,70,39,0.782818532818533,0.473489519112207,0.218249075215783,0.0863131935881628,0.0480887792848335,-0.341553637484587
"399",563,483,418,563,"Kahul_lavan","Halicud","Avoda","Merets",240,53,45,29,0.865424430641822,0.574162679425837,0.126794258373206,0.107655502392345,0.069377990430622,-0.624401913875598
"400",564,564,414,564,"Kahul_lavan","Merets","Avoda","Halicud",181,113,84,7,0.734042553191489,0.43719806763285,0.272946859903382,0.202898550724638,0.0169082125603865,-0.896135265700483
"401",565,9703,6701,565,"Halicud","Kahul_lavan","Shas","Kulanu_Yamin",2459,2075,500,291,0.690611151190354,0.366960155200716,0.30965527533204,0.0746157289956723,0.0434263542754813,0.17534696313983
"402",567,833,555,567,"Kahul_lavan","Avoda","Merets","Halicud",264,152,87,20,0.666266506602641,0.475675675675676,0.273873873873874,0.156756756756757,0.036036036036036,-0.87027027027027
"403",570,651,485,570,"Halicud","Kahul_lavan","Gesher","Kulanu_Yamin",182,161,37,27,0.745007680491551,0.375257731958763,0.331958762886598,0.0762886597938144,0.0556701030927835,0.0989690721649485
"404",571,769,603,571,"Yamin_Hadash","Halicud","Bait_Yehudi","Kahul_lavan",193,154,114,38,0.784135240572172,0.320066334991708,0.255389718076285,0.189054726368159,0.0630182421227197,0.701492537313433
"405",572,490,352,572,"Kahul_lavan","Avoda","Merets","Halicud",143,114,48,16,0.718367346938775,0.40625,0.323863636363636,0.136363636363636,0.0454545454545455,-0.821022727272727
"406",573,368,276,573,"Halicud","Kahul_lavan","Kulanu_Yamin","Gesher",114,84,19,13,0.75,0.41304347826087,0.304347826086957,0.0688405797101449,0.0471014492753623,0.177536231884058
"407",574,1176,847,574,"Kahul_lavan","Halicud","Avoda","Merets",373,164,118,65,0.720238095238095,0.440377804014168,0.193624557260921,0.139315230224321,0.076741440377804,-0.462809917355372
"408",575,533,398,575,"Kahul_lavan","Merets","Avoda","Halicud",240,51,34,29,0.74671669793621,0.603015075376884,0.128140703517588,0.085427135678392,0.0728643216080402,-0.743718592964824
"409",576,844,624,576,"Kahul_lavan","Avoda","Merets","Halicud",354,141,54,21,0.739336492890995,0.567307692307692,0.225961538461538,0.0865384615384615,0.0336538461538462,-0.846153846153846
"410",577,2084,1719,577,"Bait_Yehudi","Yamin_Hadash","Halicud","Shas",886,263,217,144,0.824856046065259,0.515415939499709,0.152995927865038,0.126236183827807,0.0837696335078534,0.878417684700407
"411",578,420,301,578,"Kahul_lavan","Merets","Avoda","Zehut",122,102,56,7,0.716666666666667,0.40531561461794,0.338870431893688,0.186046511627907,0.0232558139534884,-0.930232558139535
"412",579,992,734,579,"Kahul_lavan","Halicud","Avoda","Merets",344,123,120,31,0.73991935483871,0.46866485013624,0.167574931880109,0.163487738419619,0.0422343324250681,-0.506811989100817
"413",580,648,504,580,"Kahul_lavan","Avoda","Halicud","Merets",264,60,49,47,0.777777777777778,0.523809523809524,0.119047619047619,0.0972222222222222,0.0932539682539683,-0.638888888888889
"414",582,756,589,582,"Kahul_lavan","Halicud","Avoda","Gesher",338,90,48,26,0.779100529100529,0.573853989813243,0.152801358234295,0.0814940577249576,0.0441426146010187,-0.502546689303905
"415",584,699,495,584,"Kahul_lavan","Merets","Halicud","Avoda",233,109,56,42,0.708154506437768,0.470707070707071,0.22020202020202,0.113131313131313,0.0848484848484849,-0.662626262626263
"416",585,502,385,585,"Yamin_Hadash","Bait_Yehudi","Halicud","Kahul_lavan",100,94,69,42,0.766932270916335,0.25974025974026,0.244155844155844,0.179220779220779,0.109090909090909,0.574025974025974
"417",586,621,469,586,"Kahul_lavan","Avoda","Merets","Halicud",267,69,52,40,0.755233494363929,0.569296375266525,0.147121535181237,0.110874200426439,0.0852878464818763,-0.742004264392324
"418",587,3777,2574,587,"Kahul_lavan","Halicud","Avoda","Merets",1501,510,158,154,0.681493248610008,0.583139083139083,0.198135198135198,0.0613830613830614,0.0598290598290598,-0.506216006216006
"419",588,881,710,588,"Halicud","Bait_Yehudi","Yamin_Hadash","Yahadut_Hatora",262,155,119,48,0.805902383654938,0.369014084507042,0.21830985915493,0.167605633802817,0.0676056338028169,0.822535211267606
"420",589,289,215,589,"Kahul_lavan","Halicud","Avoda","Zehut",115,39,18,9,0.743944636678201,0.534883720930233,0.181395348837209,0.0837209302325581,0.0418604651162791,-0.437209302325581
"421",590,338,231,590,"Kahul_lavan","Avoda","Merets","Halicud",107,60,16,15,0.683431952662722,0.463203463203463,0.25974025974026,0.0692640692640693,0.0649350649350649,-0.727272727272727
"422",591,880,700,591,"Kahul_lavan","Halicud","Avoda","Merets",465,80,51,43,0.795454545454545,0.664285714285714,0.114285714285714,0.0728571428571429,0.0614285714285714,-0.684285714285714
"423",592,462,401,592,"Yamin_Hadash","Bait_Yehudi","Halicud","Kahul_lavan",139,103,67,44,0.867965367965368,0.346633416458853,0.256857855361596,0.167082294264339,0.109725685785536,0.660847880299252
"424",593,679,549,593,"Kahul_lavan","Halicud","Avoda","Merets",294,118,35,24,0.808541973490427,0.53551912568306,0.214936247723133,0.063752276867031,0.0437158469945355,-0.428051001821494
"425",594,512,437,594,"Bait_Yehudi","Yamin_Hadash","Halicud","Zehut",122,117,91,32,0.853515625,0.279176201372998,0.267734553775744,0.208237986270023,0.0732265446224256,0.755148741418764
"426",595,533,432,595,"Kahul_lavan","Avoda","Halicud","Merets",247,92,31,29,0.810506566604128,0.571759259259259,0.212962962962963,0.0717592592592593,0.0671296296296296,-0.780092592592593
"427",596,407,258,596,"Kahul_lavan","Avoda","Merets","Halicud",122,69,23,20,0.633906633906634,0.472868217054264,0.267441860465116,0.0891472868217054,0.0775193798449612,-0.751937984496124
"428",597,580,426,597,"Kahul_lavan","Avoda","Merets","Halicud",193,99,64,27,0.73448275862069,0.453051643192488,0.232394366197183,0.150234741784038,0.0633802816901408,-0.772300469483568
"429",598,664,544,598,"Kahul_lavan","Merets","Avoda","Halicud",284,86,68,63,0.819277108433735,0.522058823529412,0.158088235294118,0.125,0.115808823529412,-0.689338235294118
"430",599,431,329,599,"Kahul_lavan","Avoda","Halicud","Merets",180,61,29,20,0.763341067285383,0.547112462006079,0.185410334346505,0.088145896656535,0.060790273556231,-0.70516717325228
"431",602,384,284,602,"Kahul_lavan","Avoda","Merets","Halicud",109,71,71,14,0.739583333333333,0.383802816901408,0.25,0.25,0.0492957746478873,-0.834507042253521
"432",603,256,160,603,"Halicud","Kulanu_Yamin","Kahul_lavan","Shas",74,37,14,12,0.625,0.4625,0.23125,0.0875,0.075,0.68125
"433",604,722,579,604,"Halicud","Kahul_lavan","Shas","Kulanu_Yamin",299,104,37,34,0.801939058171745,0.516407599309154,0.179620034542314,0.0639032815198618,0.0587219343696028,0.459412780656304
"434",605,334,245,605,"Halicud","Bait_Yehudi","Kulanu_Yamin","Shas",112,33,27,19,0.733532934131736,0.457142857142857,0.13469387755102,0.110204081632653,0.0775510204081633,0.779591836734694
"435",606,799,626,606,"Kahul_lavan","Halicud","Avoda","Merets",404,71,55,26,0.783479349186483,0.645367412140575,0.113418530351438,0.0878594249201278,0.0415335463258786,-0.661341853035144
"436",607,443,298,607,"Bait_Yehudi","Yahadut_Hatora","Halicud","Shas",102,56,50,40,0.672686230248307,0.342281879194631,0.187919463087248,0.167785234899329,0.134228187919463,0.832214765100671
"437",609,579,420,609,"Halicud","Shas","Kahul_lavan","Bait_Yehudi",223,49,48,24,0.72538860103627,0.530952380952381,0.116666666666667,0.114285714285714,0.0571428571428571,0.59047619047619
"438",610,797,637,610,"Kahul_lavan","Halicud","Avoda","Merets",383,75,69,35,0.799247176913425,0.601255886970173,0.117739403453689,0.108320251177394,0.0549450549450549,-0.646781789638933
